L,a,b,Undertone,MST_Class,normal_pct,oily_pct,dry_pct,Delta_E,Contrast_Level,primary_group,sub_group,shade_L_min,shade_L_max,shade_a_min,shade_a_max,shade_b_min,shade_b_max
66.2998678223985,15.940906912311554,13.263873330463024,Cool,7,54.77,1.88,43.35,21.719990371582185,Medium,Mauve,Cool Mauve,47,63,15,29,-5,9
60.5128805673992,21.643249074582368,10.242046460875034,Neutral,6,66.57,14.69,18.74,15.698411756137292,Low,Mauve,Dusty Rose,53,63,16,24,4,12
80.06858623771959,5.027072514309364,31.126505041194022,Warm,10,60.35,26.84,12.81,42.65931895020062,High,Nude,Peachy Nude,58,82,4,24,10,30
31.02529800464938,17.568529132291744,9.917942004188058,Cool,1,22.5,23.31,54.19,14.33664228253237,Low,Berry,Deep Berry,27,37,34,42,-9,-1
77.64584757405348,8.115032457310596,22.95066224775575,Neutral,9,44.44,23.31,32.25,36.42692439643425,High,Nude,Taupe Nude,53,77,2,22,0,20
53.472616998939245,18.920412361075844,15.474350525346392,Warm,5,42.59,32.81,24.6,9.220729898104969,Low,Coral,True Coral,47,57,26,34,22,30
65.39741578585587,19.558786139475306,32.09216744977061,Warm,7,62.91,9.34,27.75,28.634671872424576,High,Nude,Warm Nude,50,74,8,28,12,32
76.9053305970224,8.26708899486313,8.456645597883398,Cool,9,53.08,12.6,34.32,34.178453469675226,High,Pink,Soft Pink,56,80,15,35,-5,15
69.47550257816033,23.35294555808867,28.698090507225395,Cool,8,82.08,1.73,16.19,29.81809344938959,High,Mauve,Cool Mauve,43,67,12,32,-8,12
56.82895816836796,14.78849927286281,23.713227851688767,Warm,5,79.91,12.95,7.14,17.44372947174795,Medium,Coral,True Coral,44,60,23,37,19,33
71.61943672166254,13.487780361450207,15.107646720424697,Neutral,8,23.08,22.73,54.19,27.58008129317744,High,Nude,Taupe Nude,53,77,2,22,0,20
63.25958329639799,21.032851796627344,25.411113172602622,Neutral,7,23.96,58.31,17.73,22.679001775215955,Medium,Mauve,Dusty Rose,50,66,13,27,1,15
66.83144272618213,10.48023560771095,8.659525839397096,Neutral,7,27.67,36.93,35.4,24.0498767815746,Medium,Mauve,Dusty Rose,50,66,13,27,1,15
51.05133064171609,8.243667448157549,23.151055735749708,Neutral,4,59.07,11.11,29.82,17.29670493552685,Low,Red,Blue Red,40,50,41,49,6,14
39.4842323045646,20.8311640518274,19.87299313571353,Cool,2,29.82,67.99,2.19,9.648758876977457,Low,Berry,Deep Berry,27,37,34,42,-9,-1
56.06935936140511,11.288682116228108,12.744311637594295,Neutral,5,36.91,37.24,25.85,14.105735562455058,Low,Red,Blue Red,40,50,41,49,6,14
79.05931959144962,5.471899292910583,21.398986327823764,Warm,9,42.76,12.11,45.13,38.202668822720405,High,Nude,Peachy Nude,58,82,4,24,10,30
82.15454948684999,16.987271034765314,14.808913509120272,Neutral,10,33.54,24.13,42.33,37.38217594643826,High,Nude,Taupe Nude,53,77,2,22,0,20
77.34327397845209,23.58456107263708,17.63979228719033,Warm,9,32.91,59.56,7.53,33.026409232178615,High,Nude,Peachy Nude,58,82,4,24,10,30
60.67906481283233,10.497913165141757,23.19641640479428,Neutral,6,68.5,17.76,13.74,21.482143001379768,Medium,Mauve,Dusty Rose,50,66,13,27,1,15
55.544359361969136,8.652502605062022,13.23230651063058,Neutral,5,75.81,5.63,18.56,15.539233919939967,Low,Red,Blue Red,40,50,41,49,6,14
52.78376557924256,18.665907532130102,26.61722227785215,Warm,5,17.42,62.82,19.76,16.614150487628482,Low,Coral,True Coral,47,57,26,34,22,30
48.68023664521981,8.272476423833384,10.878011818315748,Warm,4,34.05,18.19,47.76,12.34252034530232,Low,Coral,True Coral,47,57,26,34,22,30
56.82276763247621,12.134463386178126,21.839557829953712,Neutral,5,18.35,14.16,67.49,17.27603539600168,Low,Red,Blue Red,40,50,41,49,6,14
61.6748709427408,12.186779810315745,22.044326021658684,Neutral,6,30.68,13.11,56.21,20.97584839568881,Medium,Mauve,Dusty Rose,50,66,13,27,1,15
55.07839115398093,14.917514701575415,18.55920148959754,Warm,5,38.07,12.12,49.81,13.054836239588829,Low,Coral,True Coral,47,57,26,34,22,30
78.53809694694141,21.38991370772105,23.82835846708056,Cool,9,37.46,24.97,37.57,35.589968684491815,High,Pink,Soft Pink,56,80,15,35,-5,15
71.304505303839,21.527806232011105,30.03353244208673,Cool,8,66.79,11.37,21.84,31.92913220715621,High,Pink,Soft Pink,56,80,15,35,-5,15
49.33815469848319,22.9922497874463,29.310847676281828,Neutral,4,11.46,24.95,63.59,18.09526435976761,Medium,Red,Blue Red,37,53,38,52,3,17
66.81529960852642,5.198213909823073,28.973557804633028,Cool,7,51.09,13.26,35.65,31.35445475552632,High,Mauve,Cool Mauve,43,67,12,32,-8,12
77.1611955360835,24.10230414583403,34.3873135157706,Warm,9,36.0,44.19,19.81,39.40004066074715,High,Nude,Peachy Nude,58,82,4,24,10,30
51.47333170356943,15.038711615617212,15.549238681418558,Neutral,4,56.58,18.83,24.59,8.89468948278277,Low,Red,Blue Red,40,50,41,49,6,14
78.72680257281553,22.079239339108444,20.689683240264287,Warm,9,30.69,11.94,57.37,34.89027146399269,High,Nude,Peachy Nude,58,82,4,24,10,30
67.8469172720062,17.49401338813216,28.850487449118468,Neutral,7,39.33,44.89,15.78,28.49913200442524,High,Mauve,Dusty Rose,46,70,10,30,-2,18
53.9837255656104,8.077998093875474,21.66015466662808,Cool,5,65.56,4.0,30.44,17.780889816626587,Medium,Berry,True Berry,34,50,28,42,-10,4
81.47925533814282,11.266958351702865,17.532360573208166,Warm,10,27.95,63.34,8.71,37.91581596073467,High,Nude,Peachy Nude,58,82,4,24,10,30
33.57505815941995,10.550456098047851,12.180717655481285,Neutral,1,30.65,26.91,42.44,14.827536372795054,Low,Red,True Red,33,43,44,52,16,24
45.51050238514148,15.289226554797883,10.072467670995929,Cool,3,56.57,20.56,22.87,5.115406143857242,Low,Berry,True Berry,37,47,31,39,-7,1
45.9347873251138,19.40666738331986,27.02132818311549,Neutral,3,59.64,18.16,22.2,15.062077257870827,Low,Red,Blue Red,40,50,41,49,6,14
55.46621389839384,13.972651832354684,15.654694137315364,Neutral,5,35.68,50.42,13.9,12.61853194861736,Low,Red,Blue Red,40,50,41,49,6,14
70.77528519866698,17.805018299045525,23.50592557213149,Neutral,8,34.88,28.8,36.32,28.31200443295344,High,Nude,Taupe Nude,53,77,2,22,0,20
32.406939214068395,5.778760333753312,11.01301099884568,Cool,1,60.22,12.97,26.81,19.021119443697213,Medium,Berry,Deep Berry,24,40,31,45,-12,2
66.80774663554685,15.24443841625349,22.13155460710789,Warm,7,45.23,40.74,14.03,24.51207004832149,Medium,Nude,Warm Nude,54,70,11,25,15,29
31.899556882775617,23.415416992721507,22.128728731106747,Neutral,1,44.49,31.63,23.88,16.907922072512335,Low,Red,True Red,33,43,44,52,16,24
47.47792782996785,10.363487354898266,25.768759887525285,Cool,4,21.11,69.23,9.66,16.987679392137707,Low,Berry,True Berry,37,47,31,39,-7,1
74.36315281347373,21.15914656218038,14.82660981863781,Cool,9,81.12,10.41,8.47,29.521654543179736,High,Pink,Soft Pink,56,80,15,35,-5,15
77.689228661548,20.51754508939386,27.9106489185323,Cool,9,35.4,34.42,30.18,36.359349174804,High,Pink,Soft Pink,56,80,15,35,-5,15
57.74738695178941,16.556141005021694,29.681320801210653,Cool,6,25.68,48.91,25.41,22.06773989676488,Medium,Berry,True Berry,34,50,28,42,-10,4
45.63003502218569,22.736630789379184,26.632034563097537,Neutral,3,60.67,13.3,26.03,14.899078080949828,Low,Red,Blue Red,40,50,41,49,6,14
64.57139320784496,21.06609147036067,14.146078467123594,Neutral,7,47.38,27.78,24.84,19.71754639670736,Medium,Mauve,Dusty Rose,50,66,13,27,1,15
50.30072536503552,23.577190996911312,30.31120189565504,Cool,4,13.51,56.38,30.11,19.395723747448947,Medium,Berry,True Berry,34,50,28,42,-10,4
63.156080360261775,21.550473879076343,22.24487527834848,Cool,7,39.25,46.79,13.96,20.90465720280764,Medium,Mauve,Cool Mauve,47,63,15,29,-5,9
81.8223968220356,15.723845585644083,8.26190958292214,Neutral,10,26.22,54.84,18.94,37.257854531106894,High,Nude,Taupe Nude,53,77,2,22,0,20
66.96669574106303,15.195141338017429,14.506898965889786,Neutral,7,40.94,12.8,46.26,22.625360349997635,Medium,Mauve,Dusty Rose,50,66,13,27,1,15
40.37891044899888,16.90553682208109,23.17067781852085,Neutral,2,17.06,49.56,33.38,12.478550153085154,Low,Red,True Red,33,43,44,52,16,24
57.14734032942579,14.66028225687901,13.298325605572105,Neutral,5,52.08,23.7,24.22,13.332520843155637,Low,Red,Blue Red,40,50,41,49,6,14
69.53699943570459,9.53957078943042,10.341077325082283,Cool,8,21.61,73.21,5.18,26.725211786222776,High,Mauve,Cool Mauve,43,67,12,32,-8,12
52.4991459547251,24.545598651328945,31.54165265457365,Cool,5,47.81,27.99,24.2,21.419053331583974,Medium,Berry,True Berry,34,50,28,42,-10,4
49.084609897790536,23.744569744729024,8.809286926562304,Warm,4,54.14,16.28,29.58,6.394254491907139,Low,Coral,True Coral,47,57,26,34,22,30
68.12655293477115,9.119600717539234,31.877272555224764,Cool,7,59.18,27.82,13.0,32.37787058200765,High,Mauve,Cool Mauve,43,67,12,32,-8,12
30.36473949647181,10.619263791844606,30.04818486573258,Warm,1,49.41,23.61,26.98,25.05845244145752,Medium,Coral,Deep Coral,32,48,25,39,21,35
50.83506775347604,5.873218574260171,20.711194919343097,Neutral,4,79.59,11.56,8.85,17.592580426448894,Medium,Red,Blue Red,37,53,38,52,3,17
31.154698647431896,16.50948355751758,26.640660372992865,Warm,1,22.29,37.01,40.7,20.45055037733674,Medium,Coral,Deep Coral,32,48,25,39,21,35
50.58780634766903,17.07606157687507,19.61474952799646,Neutral,4,62.04,11.57,26.39,9.887234499868956,Low,Red,Blue Red,40,50,41,49,6,14
38.03662026112138,16.46875776246572,14.40512337687185,Warm,2,43.5,31.48,25.02,8.16963570705248,Low,Coral,Deep Coral,35,45,28,36,24,32
51.93008705466199,6.307126815978847,8.896483937366897,Warm,4,40.37,12.15,47.48,15.657352731860549,Low,Coral,True Coral,47,57,26,34,22,30
54.41562079607127,22.458916717528165,11.167321101984651,Warm,5,46.95,21.8,31.25,9.766961684492747,Low,Coral,True Coral,47,57,26,34,22,30
59.44191110482746,22.53120981577435,10.848868452832429,Neutral,6,13.63,54.8,31.57,14.707172513100389,Low,Mauve,Dusty Rose,53,63,16,24,4,12
74.00191824150747,18.53640087260094,21.064686143235,Cool,9,24.05,12.24,63.71,30.42074816581873,High,Pink,Soft Pink,56,80,15,35,-5,15
46.54321824161845,18.18845924163995,17.327983050533035,Cool,4,69.19,24.04,6.77,5.835289696941442,Low,Berry,True Berry,37,47,31,39,-7,1
64.99384797815713,20.027501720580915,31.103794533613563,Warm,7,74.51,8.39,17.1,27.653384583099704,High,Nude,Warm Nude,50,74,8,28,12,32
42.881464190242085,15.007188924311212,27.95480835036306,Cool,3,51.1,18.86,30.04,16.851476668576023,Low,Berry,Deep Berry,27,37,34,42,-9,-1
50.35530513195943,9.835290149593632,27.28121680497273,Neutral,4,43.01,22.74,34.25,19.118478141314498,Medium,Red,Blue Red,37,53,38,52,3,17
51.906822238562114,7.691525342082155,22.61429299542531,Cool,4,73.35,5.05,21.6,17.659726997675723,Medium,Berry,True Berry,34,50,28,42,-10,4
56.94077989576058,14.683689966451936,21.99931032344049,Neutral,5,25.64,8.12,66.24,16.456961561487205,Low,Red,Blue Red,40,50,41,49,6,14
75.71518622183632,12.313614965227426,12.839901521510331,Warm,9,63.22,7.54,29.24,31.673468615083745,High,Nude,Peachy Nude,58,82,4,24,10,30
77.44632127243717,19.2790526501318,18.03654979286327,Warm,9,25.82,25.91,48.27,33.010959734567074,High,Nude,Peachy Nude,58,82,4,24,10,30
36.815181346014825,16.534047977155126,34.98805798776184,Cool,2,45.19,14.62,40.19,24.646599965755662,Medium,Berry,Deep Berry,24,40,31,45,-12,2
32.42044201583076,20.582051727915736,30.53343833690195,Cool,1,59.73,29.2,11.07,22.406972126523318,Medium,Berry,Deep Berry,24,40,31,45,-12,2
69.93196363222857,17.969291138004742,32.5681142703124,Cool,8,28.99,55.87,15.14,32.38477904321076,High,Mauve,Cool Mauve,43,67,12,32,-8,12
47.986311687882015,20.399472364132016,9.771220653515796,Neutral,4,46.98,11.11,41.91,3.747678353621146,Low,Red,Blue Red,40,50,41,49,6,14
54.04728164199582,14.02774048659351,25.583290380120285,Warm,5,27.24,28.06,44.7,17.37892304936463,Medium,Coral,True Coral,44,60,23,37,19,33
45.68594835217483,24.839254944772865,29.153678121330227,Cool,3,67.78,19.13,13.09,17.83641182111927,Medium,Berry,True Berry,34,50,28,42,-10,4
52.10396104246561,17.64792512931017,15.57622195742373,Cool,5,27.86,41.9,30.24,8.293846042636632,Low,Berry,True Berry,37,47,31,39,-7,1
41.424294229930766,5.216753029605967,17.80322200276315,Warm,3,38.48,44.38,17.14,16.279049368901276,Low,Coral,Deep Coral,35,45,28,36,24,32
74.1021177306247,7.113006908978614,33.017805346896296,Cool,9,61.37,22.98,15.65,38.14126359908906,High,Pink,Soft Pink,56,80,15,35,-5,15
53.24056300382175,13.318273085950189,31.63480747732054,Neutral,5,41.41,2.14,56.45,22.317661567586686,Medium,Red,Blue Red,37,53,38,52,3,17
64.83576214518193,14.619457797722475,25.357811571585103,Warm,7,51.5,36.41,12.09,24.512013875907765,Medium,Nude,Warm Nude,54,70,11,25,15,29
77.0178919395124,15.41041067283029,19.853789587472093,Neutral,9,28.6,15.59,55.81,33.285007816232344,High,Nude,Taupe Nude,53,77,2,22,0,20
76.47710642661666,21.410150084642183,24.9568225433775,Cool,9,39.33,22.83,37.84,34.06869534740571,High,Pink,Soft Pink,56,80,15,35,-5,15
39.68208443860752,24.008229681531176,19.8566425313959,Warm,2,18.22,22.19,59.59,10.29917292621824,Low,Coral,Deep Coral,35,45,28,36,24,32
78.56024762607967,8.549636699820235,30.387908058647778,Neutral,9,57.73,23.15,19.12,39.94391321845136,High,Nude,Taupe Nude,53,77,2,22,0,20
44.363715226257256,16.57613509023881,12.738273939296649,Cool,3,29.8,35.95,34.25,3.559881689471638,Low,Berry,Deep Berry,27,37,34,42,-9,-1
72.34497157589257,24.92025566764497,32.761659639638445,Neutral,8,74.55,23.51,1.94,34.68433215896707,High,Nude,Taupe Nude,53,77,2,22,0,20
30.471437785301013,15.062725171601754,12.561246702948443,Warm,1,66.13,7.83,26.04,15.354829879197116,Low,Coral,Deep Coral,35,45,28,36,24,32
52.78257085689109,19.75164603177783,25.376597770306173,Warm,5,14.72,48.59,36.69,15.477837599116432,Low,Coral,True Coral,47,57,26,34,22,30
34.98684235723068,15.713131986951572,10.72640888407955,Cool,1,62.16,21.3,16.54,10.966430489033293,Low,Berry,Deep Berry,27,37,34,42,-9,-1
60.05528092799487,9.190384486250643,13.83566693239486,Neutral,6,77.43,1.01,21.56,18.624686425887145,Medium,Mauve,Dusty Rose,50,66,13,27,1,15
81.13423905011172,14.536869366356342,14.531118941048009,Warm,10,36.98,49.89,13.13,36.6324390553592,High,Nude,Peachy Nude,58,82,4,24,10,30
47.09584455567659,11.639430094716907,23.876012512599967,Cool,4,53.69,27.99,18.32,14.674173460270788,Low,Berry,True Berry,37,47,31,39,-7,1
49.67583101693322,24.75336015993294,29.53409571720408,Warm,4,51.56,42.04,6.4,18.75906024109489,Medium,Coral,True Coral,44,60,23,37,19,33
55.854313674027246,8.924914334123313,23.61571360414658,Cool,5,65.4,13.33,21.27,19.3752019440892,Medium,Berry,True Berry,34,50,28,42,-10,4
81.78712726366525,14.270956785178438,33.47626086323838,Neutral,10,63.94,30.12,5.94,42.98074509749989,High,Nude,Taupe Nude,53,77,2,22,0,20
35.23814361918991,23.944971547677174,24.48674114592408,Warm,1,4.93,60.34,34.73,16.333258859053768,Low,Coral,Deep Coral,35,45,28,36,24,32
73.4122240554031,5.687537167034504,18.13367633587137,Cool,8,33.27,31.6,35.13,32.399429833141724,High,Pink,Soft Pink,56,80,15,35,-5,15
78.31733671481756,5.190779080510898,31.04800807025484,Neutral,9,35.2,26.44,38.36,41.13617096249063,High,Nude,Taupe Nude,53,77,2,22,0,20
59.429688063952575,8.062890001679124,8.198532202969528,Cool,6,35.7,19.75,44.55,19.10920328393749,Medium,Mauve,Cool Mauve,47,63,15,29,-5,9
32.0628141621899,7.341340328552118,31.368692399137466,Warm,1,41.5,33.92,24.58,26.509596136719637,High,Coral,Deep Coral,28,52,22,42,18,38
73.4209272535003,14.952991090104364,24.61080220811668,Neutral,8,46.93,33.84,19.23,31.500059320857837,High,Nude,Taupe Nude,53,77,2,22,0,20
45.196416848825,23.85463548270252,14.95743798980277,Warm,3,72.09,5.51,22.4,4.862430847481564,Low,Coral,True Coral,47,57,26,34,22,30
36.50374188948921,9.83001255985667,25.865016009988103,Cool,2,45.69,26.2,28.11,19.179512907535475,Medium,Berry,Deep Berry,24,40,31,45,-12,2
61.39941284191093,10.953005551365608,26.000512601097853,Cool,6,60.5,2.03,37.47,23.38382353693584,Medium,Mauve,Cool Mauve,47,63,15,29,-5,9
69.12347787746562,6.141094423025086,24.172419720784685,Warm,8,32.5,42.65,24.85,30.3674044092515,High,Nude,Warm Nude,50,74,8,28,12,32
82.89781735502683,19.666558174337247,31.074671505099555,Neutral,10,13.36,45.64,41.0,42.42875012009582,High,Nude,Taupe Nude,53,77,2,22,0,20
71.032703678573,24.926686752544946,17.514123558460668,Warm,8,26.84,52.38,20.78,27.06251026405461,High,Nude,Warm Nude,50,74,8,28,12,32
50.01365836225441,22.88198407358269,30.081523836725584,Warm,4,15.27,14.58,70.15,18.98378536098276,Medium,Coral,True Coral,44,60,23,37,19,33
39.56103721813832,10.595338617740817,10.305867075853593,Neutral,2,44.77,13.4,41.83,10.99545625347628,Low,Red,True Red,33,43,44,52,16,24
82.9928567188688,22.837442896214696,33.55432585506095,Warm,10,47.08,8.0,44.92,43.77324761673415,High,Nude,Peachy Nude,58,82,4,24,10,30
46.76097397833098,24.26959894948655,29.71247025456487,Cool,4,56.85,37.1,6.05,18.304701774698785,Medium,Berry,True Berry,34,50,28,42,-10,4
80.42231094807582,11.45957466727616,8.143753145418735,Neutral,10,33.29,27.78,38.93,36.64081900789707,High,Nude,Taupe Nude,53,77,2,22,0,20
67.59781650712827,5.242169504697749,10.206584335163011,Warm,7,17.87,12.69,69.44,27.049421649358692,High,Nude,Warm Nude,50,74,8,28,12,32
36.2697612826037,12.000137369463577,14.092943742405486,Neutral,2,46.72,37.83,15.45,12.024777905601947,Low,Red,True Red,33,43,44,52,16,24
64.44855028532626,8.006212449679374,16.246164460654285,Neutral,7,30.56,24.39,45.05,23.240631674505188,Medium,Mauve,Dusty Rose,50,66,13,27,1,15
69.23165872369609,17.204502989552825,23.73578454725422,Warm,8,22.1,27.41,50.49,27.068740771906377,High,Nude,Warm Nude,50,74,8,28,12,32
47.245845137654136,6.039321962623605,22.67195800935313,Neutral,4,45.84,14.3,39.86,17.715389902539677,Medium,Red,Blue Red,37,53,38,52,3,17
65.47977320510869,12.881672970200636,34.02307685208088,Neutral,7,32.62,28.01,39.37,30.90481522786571,High,Mauve,Dusty Rose,46,70,10,30,-2,18
69.03845120956652,10.069875065143808,20.99039367905484,Neutral,8,24.55,35.44,40.01,27.518751720980223,High,Mauve,Dusty Rose,46,70,10,30,-2,18
50.18022390741979,17.92093888193192,10.865510521343523,Neutral,4,47.76,32.03,20.21,5.695988170708246,Low,Red,Blue Red,40,50,41,49,6,14
77.89141019877313,17.56694235098889,12.443283577592045,Cool,9,44.13,34.87,21.0,32.98425586120644,High,Pink,Soft Pink,56,80,15,35,-5,15
79.94014092398498,18.1708103134011,27.21651575514332,Warm,10,58.71,20.37,20.92,38.15365951549098,High,Nude,Peachy Nude,58,82,4,24,10,30
30.780356325441705,18.280244561352045,11.057243027996384,Neutral,1,54.34,19.52,26.14,14.35425427211133,Low,Red,True Red,33,43,44,52,16,24
53.60234287437144,5.513792897388163,12.884081337230256,Cool,5,51.78,31.23,16.99,16.87104320896753,Low,Berry,True Berry,37,47,31,39,-7,1
44.49982228565504,6.554692739299696,22.67592725007769,Warm,3,51.97,26.76,21.27,17.17561899116067,Low,Coral,Deep Coral,35,45,28,36,24,32
72.66475995874731,17.956348919810566,8.78758361842214,Warm,8,30.96,44.79,24.25,27.92552725234204,High,Nude,Peachy Nude,58,82,4,24,10,30
40.99100212179248,21.298794570810784,14.741061723986212,Cool,2,71.95,0.61,27.44,5.02716129633238,Low,Berry,Deep Berry,27,37,34,42,-9,-1
64.64870060152253,24.653048229871384,31.524478679271244,Neutral,7,37.33,58.02,4.65,28.087854329854007,High,Mauve,Dusty Rose,46,70,10,30,-2,18
62.41120426390868,16.806953809175457,25.13612437785642,Warm,6,25.79,23.47,50.74,22.043215318251654,Medium,Nude,Warm Nude,54,70,11,25,15,29
59.95311377768921,8.72876524288509,18.01804660058427,Warm,6,45.14,48.99,5.87,19.668584836874206,Medium,Coral,True Coral,44,60,23,37,19,33
55.80054804819112,11.382009464865114,11.847379658340856,Warm,5,22.54,31.38,46.08,13.81828107883349,Low,Coral,True Coral,47,57,26,34,22,30
83.36710137690264,20.900230738569405,10.90116492098052,Cool,10,43.4,4.45,52.15,38.39338904002971,High,Pink,Soft Pink,56,80,15,35,-5,15
49.61519845977121,18.334177107929136,23.398437711315605,Neutral,4,14.68,9.77,75.55,12.409649672314025,Low,Red,Blue Red,40,50,41,49,6,14
71.24349387637275,9.049611203304748,14.476601044410508,Warm,8,40.35,16.12,43.53,28.5440981355372,High,Nude,Warm Nude,50,74,8,28,12,32
40.40924385765236,16.986042322788755,24.81261760564453,Cool,2,35.16,41.51,23.33,13.93994808982427,Low,Berry,Deep Berry,27,37,34,42,-9,-1
73.57332500630751,9.83863360631059,28.547213934375584,Warm,8,38.29,42.35,19.36,34.54704846861555,High,Nude,Peachy Nude,58,82,4,24,10,30
64.16121396550984,15.710438321719272,15.64900625593796,Neutral,7,25.98,50.63,23.39,19.971672605961132,Medium,Mauve,Dusty Rose,50,66,13,27,1,15
64.26234754398615,12.661387394530134,9.40523764641555,Neutral,7,65.21,3.9,30.89,20.77561213418391,Medium,Mauve,Dusty Rose,50,66,13,27,1,15
47.94786202620671,5.18331100367633,16.891674492027615,Neutral,4,52.46,5.03,42.51,15.879314930918277,Low,Red,Blue Red,40,50,41,49,6,14
